customer_id,first_name,last_name,email,phone,country,city,postcode,created_at,marketing_opt_in,customer_segment,lifetime_value,repeat_customer
1586,Lynn,Medina,jameswright@example.net,935-214-8550,Cambodia,Wrightchester,18669,16-07-2023 19:29,0,Retail,3337.09,1
1587,Alexis,Alexander,floresyvette@example.net,948-976-2164x8342,Egypt,East Brandyton,57750,18-02-2025 11:59,1,Retail,17506.11,0
1588,Mark,Woods,michaelestrada@example.org,758.493.7712,Mauritania,Alyssaside,79483,12-05-2026 12:17,0,SMB,8359.91,0
1589,Brittany,Zamora,maria51@example.com,+1-459-591-9456x44645,Sweden,North Jonathanstad,22766,05-04-2022 12:20,0,SMB,6966.67,0
1590,Morgan,Good,xsimpson@example.com,670-818-9779x501,Korea,Lake Sarahbury,56012,13-02-2024 10:51,0,SMB,3821.76,1
1591,Douglas,May,rebecca28@example.net,6048177073,Armenia,North Robert,29541,16-09-2025 05:38,0,Enterprise,12911.21,0
1592,Alexander,Freeman,lauriereese@example.com,857-952-7542x832,Poland,Samanthastad,89637,28-01-2024 15:36,1,Enterprise,15747.15,0
1593,Rodney,Wilkerson,baileyjulia@example.org,001-555-866-1668x940,Vietnam,South John,84285,25-12-2021 20:11,0,Enterprise,16846.06,0
1594,Matthew,Andrade,david61@example.org,739.356.3224,Malawi,West Randall,53465,29-08-2021 12:51,1,Retail,17970.72,1
1595,Brittney,Miller,daniellejordan@example.net,848.569.7848x798,Belize,Spearston,46049,10-02-2022 21:36,0,Retail,9710.65,0
1596,Troy,Williams,paulgolden@example.org,(359)416-4230,Liberia,Richardtown,14997,01-12-2022 23:59,0,Retail,3009.35,1
1597,Peter,Dudley,duncanwayne@example.com,870.485.5360,China,North Robert,46153,09-09-2025 06:58,0,Enterprise,18486.43,0
1598,Thomas,Davidson,tracy56@example.net,001-942-598-4104x0032,Andorra,Port David,69151,01-02-2025 16:47,1,Retail,16794.67,0
1599,Jenna,Torres,yclark@example.com,(235)561-1882,Syrian Arab Republic,Lake Meganshire,43691,08-01-2023 12:37,0,Retail,3267.03,1
1600,Elizabeth,Gutierrez,donnahart@example.org,+1-811-812-8177x9036,India,South Debra,81330,03-11-2025 08:09,0,Enterprise,2573.15,1
1601,Timothy,Hunter,ericlynn@example.com,001-284-450-3379,Papua New Guinea,Vanessatown,29981,15-02-2024 04:34,1,Enterprise,14157.33,0
1602,Michael,Reed,elizabethrodriguez@example.org,(745)227-5671,Suriname,North Mike,66210,17-09-2025 17:04,0,Retail,7489.65,0
1603,Angela,Bryant,martinezmichele@example.com,424-294-8918x52983,United States of America,West Davidshire,61686,29-05-2025 12:09,1,SMB,2473.73,1
1604,Tyler,Adams,sanchezjessica@example.com,(676)252-8226x195,Tuvalu,New Kevin,35043,18-04-2025 22:30,0,Retail,18958.39,0
1605,Kimberly,Lopez,joy57@example.com,(761)838-8655x00915,Samoa,Robertsonberg,27801,23-06-2026 19:32,1,Enterprise,10945.6,0
1606,Heidi,Dudley,susan93@example.com,8193412706,Monaco,Emilychester,5001,04-05-2026 20:29,0,SMB,9504.52,1
1607,Trevor,Williams,qtaylor@example.org,8338881120,Timor-Leste,Pattersonbury,58549,21-01-2026 11:51,0,Enterprise,13354.41,0
1608,Sheryl,Gonzalez,xwalker@example.com,936.656.7071x90565,Taiwan,New Ricky,63194,07-12-2022 18:20,0,SMB,6806.75,1
1609,Louis,Myers,pharris@example.org,(749)809-5468x8730,Martinique,North Melissamouth,28333,30-10-2021 02:28,0,Retail,2831.49,0
1610,Derrick,Lawrence,robertokhan@example.org,847-380-0958x04014,Switzerland,Charlenemouth,96618,06-05-2022 05:34,1,SMB,12369.56,1
1611,Blake,Jones,burchsara@example.com,988.654.6734,Ecuador,Mullinsbury,75701,25-08-2021 22:44,1,SMB,1147.92,0
1612,Angela,Hill,danielschmidt@example.net,(671)483-2130x5428,Guinea-Bissau,North Christophershire,86512,25-10-2021 08:03,0,Retail,15636.6,0
1613,James,Gomez,michelle09@example.com,(294)512-5979,Senegal,East Angela,93524,23-11-2021 14:13,1,Retail,10791.33,0
1614,Erin,Archer,cphelps@example.net,(528)995-1340x3997,France,Elizabethborough,3299,07-05-2025 09:30,0,Retail,19518,0
1615,Cory,Gonzalez,eugeneavila@example.net,497.202.6638,Latvia,West Sarahside,10966,12-01-2026 03:45,0,Enterprise,12121.3,0
1616,Mark,Walker,jonesterry@example.com,4574767719,Serbia,Port Jeremyberg,70056,24-03-2026 06:06,0,SMB,7981.28,0
1617,Luis,Kim,howardclaudia@example.org,903.360.6778,Nepal,West Katherine,62386,25-04-2025 18:05,0,SMB,7487.98,1
1618,Nicholas,Peterson,zbrown@example.com,001-967-745-1453,Serbia,West Scott,39881,11-01-2023 04:12,1,SMB,17492.32,1
1619,Erica,Avery,tonyamorris@example.net,(599)701-8511x15673,Belarus,Steveport,96973,25-01-2024 20:22,0,SMB,14843.48,0
1620,Troy,Johnson,brian68@example.org,+1-483-983-1934x650,Ghana,Williamsport,98353,11-02-2025 21:26,0,Retail,16123.17,0
1621,Nicholas,Watts,kimberlylane@example.org,495-824-5705x1557,Congo,Port Danielleburgh,35804,19-06-2024 15:50,0,SMB,2834.38,0
1622,Steven,Gray,tmejia@example.net,669.974.7623x70385,Monaco,Goodwinburgh,54661,11-10-2022 03:18,1,Retail,6099.46,0
1623,Cody,Ritter,samanthahogan@example.org,(894)412-3280,Guernsey,Lake Bethany,96490,07-01-2026 16:32,0,SMB,1369.01,0
1624,Rhonda,Ward,micheal18@example.net,(558)783-1400,Iran,North James,21277,07-05-2022 01:58,0,Retail,182.05,0
1625,Edward,Wells,elizabeth90@example.com,398.565.7168x962,Cameroon,Brianchester,23126,01-11-2025 19:39,1,Retail,11138.49,0
1626,Ricky,Herrera,ocarter@example.org,976-408-8230x9258,Mali,Randallborough,52003,17-02-2026 23:09,0,Retail,4025.19,0
1627,Christian,Harris,christiankelly@example.org,872-662-8033,New Caledonia,New Marciaport,87990,27-04-2023 23:00,1,SMB,892.55,0
1628,Juan,Miller,hamiltonyolanda@example.com,+1-430-631-0166x3662,Guyana,Kevinport,98822,15-10-2025 19:17,0,SMB,9907.3,0
1629,Amanda,Rivera,khernandez@example.com,810-884-8610,San Marino,Lake Donnaton,24442,24-07-2021 20:04,1,Retail,3122.78,1
1630,Patricia,Phillips,walshscott@example.net,+1-953-689-1624x41066,Ghana,Russobury,19834,07-11-2024 14:22,0,Enterprise,9477.2,0
1631,Russell,Brown,rhondahill@example.org,001-789-235-4407x11072,Chile,Lake Donna,45859,10-03-2022 04:04,0,SMB,3628.48,0
1632,Mary,Hamilton,kingmatthew@example.org,+1-431-671-4795x54129,Sao Tome and Principe,East Adam,24081,19-10-2021 02:48,0,Retail,2431.13,1
1633,Susan,Lester,kellydesiree@example.org,495.721.7680x12696,Aruba,Katherinefort,97057,09-11-2025 18:27,0,Retail,11997.88,0
1634,Valerie,Taylor,hallcarolyn@example.org,8324502749,Solomon Islands,New Jerry,37425,24-06-2023 20:35,0,SMB,17373.5,0
1635,Brandon,Gaines,timothylong@example.com,299.594.2858,Czech Republic,New Robertview,13087,21-01-2024 05:46,0,Enterprise,16374.7,0
1636,Angela,Rios,brittanywilliams@example.com,2507487159,British Indian Ocean Territory (Chagos Archipelago),East Steven,22835,26-12-2023 17:55,0,Retail,16913.34,1
1637,Brian,Williams,keith79@example.net,291.517.1740,Russian Federation,Michaelhaven,89577,07-06-2022 02:06,1,SMB,9247.83,0
1638,Gwendolyn,Sexton,frivera@example.org,244.696.6607x2366,Thailand,Bakerberg,1376,29-10-2025 19:57,1,Retail,5489.77,0
1639,Daniel,Smith,nblack@example.net,+1-325-828-9404x3935,Andorra,South Cathy,93372,16-04-2026 05:42,0,SMB,1021.86,1
1640,Timothy,Alexander,hannahjordan@example.net,480-631-6367x8175,Syrian Arab Republic,East Matthewfort,51025,02-05-2024 12:33,0,Retail,10301.64,0
1641,Eric,Greer,katelynrobinson@example.org,+1-453-995-2608x853,Turkmenistan,West Janet,4458,26-10-2023 01:46,1,Retail,11995.31,1
1642,Christopher,Harvey,thouston@example.com,347-637-7049x90967,Haiti,Davilamouth,75862,01-05-2022 11:41,1,SMB,16545.1,0
1643,Sonya,Hall,cdavis@example.net,340.257.3689,Maldives,West Lisafort,41627,13-08-2025 15:00,1,Enterprise,13974.45,0
1644,Colleen,Ramirez,anthonyfoley@example.org,388-877-1699,Ghana,Whitechester,32908,11-03-2025 09:42,0,SMB,16475.13,1
1645,Kathryn,Wilson,amanda57@example.net,001-467-312-6572x818,Chad,Changside,67202,29-02-2024 02:57,0,SMB,15587.22,0
1646,Rhonda,Martin,weberrichard@example.net,841.558.5537x30437,British Virgin Islands,Miguelfurt,65253,29-08-2024 21:32,0,Retail,2093.24,1
1647,Trevor,Martinez,jonathan14@example.net,200-804-0756x0231,Georgia,South Kaylafort,21329,22-09-2021 07:06,1,Retail,15912.38,0
1648,Robert,Yang,jessicagordon@example.com,001-342-973-4497x9925,Portugal,Port Robert,83216,05-07-2026 23:10,0,Enterprise,16929.09,0
1649,Victoria,Griffin,william78@example.net,+1-937-310-5392x59067,Moldova,Jamesfurt,766,11-04-2024 01:35,0,Retail,8376.06,0
1650,Thomas,Hebert,scottsylvia@example.org,(760)404-1316x677,Lesotho,South Danielberg,59205,13-06-2022 10:38,1,Retail,18472.02,0
1651,Victoria,Moss,bgarcia@example.org,001-350-964-2729x9043,United States of America,Murrayberg,22514,09-06-2026 01:30,1,SMB,2823.33,0
1652,Austin,Rojas,john16@example.net,491.758.4647,Italy,Port Justinmouth,67658,08-04-2025 15:23,0,Enterprise,15283.61,1
1653,Tina,Williams,ryansmith@example.net,255-902-6134,Czech Republic,Port Derekton,93852,18-11-2022 03:20,0,Retail,14901.98,1
1654,Patrick,Graham,justin05@example.org,001-824-321-6943x5328,Lao People's Democratic Republic,West Angelaland,31926,19-03-2025 14:56,1,Enterprise,2890.07,1
1655,Antonio,Cook,jacobwalker@example.com,-6656,British Indian Ocean Territory (Chagos Archipelago),South Alexstad,87741,15-12-2025 23:02,1,Retail,19623.14,0
1656,Tina,Smith,cindybrooks@example.net,(887)444-1235x9989,Venezuela,Annaberg,52820,24-08-2024 19:37,0,Retail,1600.82,0
1657,Lee,Johnson,vwong@example.net,(615)717-9751x937,Cuba,Port Tiffanymouth,26438,21-08-2023 10:44,0,Retail,3967.2,1
1658,Kathy,King,alyssa01@example.net,462.813.4616x4615,Sierra Leone,Johnberg,17213,24-10-2023 11:27,0,Enterprise,1232.34,1
1659,Rebecca,Ayala,figueroawilliam@example.org,648-212-9719,Singapore,Johnport,73089,07-10-2023 16:11,1,Retail,6067.83,1
1660,Lisa,Shannon,freemansara@example.org,2087058899,Timor-Leste,New Davidtown,25744,22-07-2022 11:44,1,Retail,18405.96,1
1661,Justin,Franco,virginia81@example.net,001-505-363-5869x9021,Bhutan,Milesshire,40276,20-05-2023 14:49,0,Retail,13428.48,1
1662,Andrew,Taylor,martinstephanie@example.com,(276)942-8125x98362,Svalbard & Jan Mayen Islands,Christyside,35033,04-02-2025 07:29,1,Enterprise,18839.81,0
1663,Rachel,Ramsey,boonepaul@example.net,(703)931-4656,Saint Barthelemy,Port Robertstad,64853,07-07-2026 10:38,1,Retail,17110,0
1664,Crystal,Clark,tina95@example.org,438-796-4164x5086,Comoros,Port David,30137,24-11-2025 04:51,0,Enterprise,11426.2,1
1665,Thomas,Hernandez,patricia87@example.com,812-361-3955x745,Madagascar,Lake Marcushaven,26725,25-09-2021 22:13,0,Retail,10600.33,0
1666,John,Wilkerson,holmesmiguel@example.net,227-888-5988x192,New Zealand,Watsonborough,23802,12-06-2026 00:45,0,Retail,18038.12,0
1667,Elizabeth,Harper,stephaniegraham@example.org,(536)683-1275,British Virgin Islands,New Jodi,92738,09-09-2024 12:53,0,Retail,18488.43,0
1668,Tammy,Walters,vconley@example.org,(828)401-7710,Mongolia,Michaeltown,18001,20-06-2024 13:04,0,SMB,7360.94,0
1669,Donna,Duncan,shawn53@example.com,343-891-0323,Taiwan,Burchshire,84013,29-10-2024 14:47,0,Retail,3657.93,0
1670,Pamela,Henderson,qmoyer@example.com,920.411.0408x3843,India,Port Christopherside,59085,18-12-2021 17:16,1,Retail,10309.31,0
1671,Jennifer,Floyd,dawn34@example.org,(453)793-9224,Turks and Caicos Islands,Woodsburgh,60268,12-07-2025 00:07,0,SMB,2516.13,1
1672,Johnny,Griffin,brandon18@example.net,(521)814-8460x363,Rwanda,Weaverhaven,39525,02-06-2025 21:30,1,SMB,14109.38,0
1673,Lisa,Smith,steven98@example.org,(789)547-7069x392,Bulgaria,East Vickimouth,41197,15-01-2023 10:59,1,SMB,9899.57,0
1674,Christopher,Barnes,svargas@example.com,001-777-681-8986x3613,Slovakia (Slovak Republic),Tiffanyshire,18204,02-01-2025 00:21,0,Enterprise,6274.54,0
1675,Danny,Castro,othompson@example.com,+1-501-894-7377x9626,Turks and Caicos Islands,Kellyshire,82064,02-02-2022 09:49,0,Enterprise,8175.28,0
1676,Erika,Hudson,ospencer@example.org,(400)881-0014,Papua New Guinea,Carlsonfurt,24382,26-09-2025 17:04,0,Retail,17900.36,0
1677,Christopher,Freeman,daniel90@example.net,001-467-610-8004x587,Cayman Islands,South Michaela,84532,04-04-2024 22:59,0,SMB,3626.98,0
1678,Nancy,Le,thenderson@example.net,(394)983-0517,Cape Verde,Calebborough,34057,12-01-2024 21:13,0,Retail,7957.58,0
1679,Katherine,Young,shirleyford@example.net,277.573.4265x875,Papua New Guinea,North Kevinshire,57858,16-04-2023 13:42,0,Retail,2910.18,0
1680,Jonathan,Ruiz,rjones@example.net,(680)861-9907,India,Munozfort,88123,28-04-2022 20:54,0,Retail,14841.57,0
1681,Thomas,Leon,stevenskaren@example.org,735-466-8303x2536,Turks and Caicos Islands,Markmouth,95875,11-11-2023 14:15,1,SMB,19505.39,1
1682,Tracy,Flores,wellsann@example.org,001-407-828-3947x6461,Benin,Chelseaborough,86518,08-10-2024 10:30,0,SMB,2499.11,0
1683,Elizabeth,Young,cthompson@example.com,(544)239-0951x9566,Bahamas,Harrisberg,93694,25-12-2024 12:00,0,SMB,15308.1,0
1684,Laura,Brown,pricebrian@example.net,804.781.1353x739,Venezuela,South Sandra,21890,18-07-2022 13:22,0,Enterprise,18867.34,0
1685,Beverly,Stephens,smurray@example.org,354-789-9071x29969,French Guiana,Port Shelley,1741,27-03-2024 03:40,0,SMB,19751.09,0
1686,Diane,Berry,kimberlybryan@example.org,(468)393-7460,Egypt,Changside,38135,17-12-2021 18:04,1,SMB,2205.33,1
1687,Michael,Olson,judyewing@example.net,425-419-5617x655,Cyprus,Michaelberg,91045,08-03-2022 21:27,0,Enterprise,18850.94,1
1688,Marcus,Henry,kanerachel@example.org,4229829335,Malta,Garciaborough,46474,11-03-2026 09:43,0,Retail,9987.79,1
1689,Kevin,Harding,tfox@example.net,346.745.5072x8310,Saint Kitts and Nevis,New Amyside,63439,10-01-2025 05:05,1,Enterprise,13600.13,1
1690,Richard,Collins,karen58@example.org,+1-605-680-1088x6797,Luxembourg,Millerborough,59029,24-03-2024 15:13,0,Retail,15215.42,0
1691,Lisa,Blair,ybennett@example.net,565-933-3477x4963,Morocco,East Laura,91254,22-01-2026 13:02,0,SMB,15864.99,1
1692,Samantha,Jackson,jensencharles@example.org,(737)243-8734,Gibraltar,North Caroline,1637,14-03-2025 18:57,0,SMB,10120.66,0
1693,Rebekah,Smith,aanderson@example.org,+1-579-862-9145x977,Honduras,New Amandamouth,76601,04-04-2024 04:40,0,Enterprise,10955.07,0
1694,Catherine,Davis,todd36@example.com,(739)778-8587x489,Korea,East Danielside,33683,08-07-2022 09:38,1,SMB,17608.51,1
1695,Joseph,Sparks,bbrown@example.org,001-652-557-4777,Kazakhstan,North Donald,67031,09-10-2023 22:57,0,SMB,8879,1
1696,Zachary,Wallace,eorr@example.net,589-487-5579,Saint Martin,Port Brooke,84288,15-11-2023 08:54,1,Enterprise,17214.2,1
1697,Samantha,Morris,floresmichael@example.org,536.658.5405x919,Gabon,West Riley,86708,13-10-2021 00:24,0,SMB,8642.09,1
1698,Dakota,Taylor,johnware@example.org,001-865-433-5359x75980,Macao,Lake Jane,78411,13-07-2025 18:49,1,Retail,11398.66,0
1699,Sabrina,Fox,ugallagher@example.net,588.527.3763x0977,Trinidad and Tobago,Brucechester,4069,20-12-2024 16:51,0,Enterprise,11465.59,0
1700,Victor,Hudson,ugordon@example.com,8044450729,Western Sahara,Lake Christophermouth,80737,20-05-2026 01:43,0,Enterprise,1161.96,1
1701,Jennifer,Norris,richardhernandez@example.net,(354)763-0594,Jamaica,Martinezmouth,58444,05-07-2023 06:22,0,SMB,12357.95,0
1702,James,Arnold,zmartin@example.net,581-298-7088x40755,Haiti,Lake Philip,81580,04-04-2024 04:25,0,SMB,1275.41,0
1703,Donald,Boyd,arthur70@example.com,430-369-6721,Ghana,Kelleyside,59470,07-08-2025 05:42,1,SMB,7010.09,0
1704,Maria,White,jeffrey98@example.org,949-524-1371,Afghanistan,Barkershire,5133,11-10-2021 20:29,1,Enterprise,6858.07,1
1705,Nathan,Lewis,rhansen@example.net,868.816.7238,Guadeloupe,Williamsfurt,62734,15-01-2026 16:22,1,SMB,8268,1
1706,Nathan,Villa,shane35@example.com,205-477-2504,Greenland,North Courtneymouth,43143,18-08-2025 04:55,1,Retail,12979.25,0
1707,Seth,Clark,wgordon@example.com,920.680.2410x4150,Mozambique,North Richard,2306,13-01-2026 20:51,0,Retail,17385.35,1
1708,Emily,Patterson,millercynthia@example.net,(761)634-0475x0004,Antigua and Barbuda,East Connie,3529,27-12-2025 11:10,1,Enterprise,6556.03,0
1709,Morgan,Duncan,mcintoshpatrick@example.net,893-656-5803x6383,Libyan Arab Jamahiriya,Port Fred,48056,29-12-2024 09:30,0,Enterprise,10319.46,0
1710,Kellie,Hendricks,washingtonalexandria@example.org,851.542.4496,Paraguay,Port Billyton,34560,21-04-2024 22:54,1,SMB,11780.39,0
1711,Jason,Meadows,nelsonteresa@example.net,-6397,Saint Vincent and the Grenadines,Williamsshire,66294,29-07-2024 14:59,1,SMB,6482.31,1
1712,Jason,Jimenez,farleywalter@example.org,(468)381-3038x4691,Haiti,North Parkermouth,34725,07-05-2025 21:21,0,Enterprise,13518.47,1
1713,Paul,Hernandez,jhall@example.com,861.427.6987,Sierra Leone,Port Katelyn,77047,06-01-2025 20:02,0,Enterprise,6823.81,0
1714,Sarah,Conner,tracy50@example.net,3987971733,Singapore,Davischester,5327,22-07-2024 10:42,1,SMB,4075.08,0
1715,Gerald,Pace,bakerrebekah@example.com,616.750.4415x264,Pitcairn Islands,New Rebecca,54776,26-11-2023 11:51,0,Retail,16815.59,0
1716,Jessica,Wood,kellermary@example.org,478.204.9876,Netherlands,Port Amy,25710,21-12-2023 12:57,1,Retail,5981.54,0
1717,John,Myers,jill42@example.com,+1-560-774-1464x40261,Comoros,Ericstad,45260,26-04-2025 18:54,0,Enterprise,14870.62,1
1718,Christopher,Gonzalez,fcortez@example.org,-2190,Trinidad and Tobago,Kendrafort,44969,25-10-2024 22:15,0,Retail,11857.7,1
1719,Micheal,Orr,dixonjoshua@example.net,(507)627-1263,Antigua and Barbuda,Lake Christine,64557,06-08-2021 03:55,0,Enterprise,9531.6,1
1720,Sharon,Quinn,edwardharrison@example.com,632.862.7767,Turkmenistan,Rhondahaven,16704,16-01-2026 15:54,0,Enterprise,16483.59,0
1721,Cynthia,Carter,cmedina@example.net,001-574-892-9449x931,Liechtenstein,Danafort,21077,24-06-2026 12:54,1,Enterprise,10821.95,1
1722,Robert,Green,browningmark@example.com,+1-967-983-2031x6131,Nepal,West Johnton,27681,20-12-2024 12:53,0,Enterprise,10331.62,0
1723,Erin,Walker,cristianflores@example.net,001-418-201-6648x0236,Trinidad and Tobago,Port Carlahaven,69773,04-04-2026 14:01,0,Retail,12575.49,0
1724,Stephanie,Jones,joshua39@example.com,-4746,Peru,Hamptontown,66051,24-08-2024 17:14,1,SMB,4298.41,0
1725,Meghan,Young,sgomez@example.com,4264224789,Venezuela,Danielside,91767,11-02-2025 04:59,0,SMB,5395.32,0
1726,Misty,English,benderkimberly@example.com,7629108401,Tanzania,Leblanctown,52232,14-10-2022 11:19,0,SMB,18695.99,0
1727,Jenna,Wilkerson,johnsonyolanda@example.com,+1-352-868-6650x8368,Moldova,North Kelly,58503,11-09-2022 22:43,1,Retail,7317.28,1
1728,Thomas,Gonzalez,rmiller@example.org,001-703-890-9200,Christmas Island,Flynnfort,1454,18-06-2023 20:06,1,Enterprise,15322.33,0
1729,Traci,Walls,umitchell@example.net,398.788.9213x273,Wallis and Futuna,East Caitlin,27660,18-01-2023 07:59,0,Retail,12696.85,0
1730,Derek,Chavez,tamaramurphy@example.org,549-338-4754,Madagascar,Cobbstad,79164,04-01-2023 19:35,1,SMB,12938.55,1
1731,Shawn,Williams,kcervantes@example.org,001-246-636-6983x7555,Switzerland,Amyside,65098,28-10-2023 01:00,0,SMB,4807.74,1
1732,Benjamin,Baxter,cadkins@example.net,001-703-217-2113,Finland,East Joel,99770,10-08-2024 18:07,1,SMB,9309.99,0
1733,Emily,Carpenter,andrew01@example.com,(201)593-3520x6226,Belarus,Paulberg,51137,22-09-2024 21:47,0,Enterprise,18117.83,1
1734,Mary,Perez,graykelly@example.net,(631)701-7171,Lao People's Democratic Republic,Brandonville,79632,06-12-2024 00:02,1,Retail,5205.02,0
1735,Michael,Spencer,smithmaria@example.com,(773)452-6359x51763,Estonia,East Denisetown,20171,30-05-2026 18:06,0,Retail,12903.66,1
1736,Linda,Kaufman,gmendoza@example.org,(965)660-2492x3577,Belgium,Bethanystad,62212,13-02-2023 13:57,0,Retail,1153.78,0
1737,Tyrone,Lee,jennifershields@example.net,+1-375-826-1587x898,Suriname,North Thomas,14380,08-04-2022 01:18,1,SMB,17350.08,0
1738,Michelle,Wilson,scottjennifer@example.org,(348)545-4673,Kenya,Lake Theodoreview,12613,28-03-2024 05:26,0,SMB,13449.86,0
1739,Patricia,Smith,umorales@example.com,908-257-0340x11761,Iceland,East Debraton,15358,01-06-2026 22:50,1,Enterprise,16862.87,1
1740,Emily,Hayes,mercedesortega@example.net,+1-217-220-3579x6564,Bahrain,Lake Kimmouth,38612,03-06-2022 05:21,0,Enterprise,18662.06,0
1741,Kimberly,Sharp,jtran@example.com,316-643-4241,Turkey,Stewartport,86861,24-08-2022 02:15,0,Enterprise,5073.57,0
1742,Sherri,Thomas,davidfarley@example.org,+1-764-321-1684x6038,Niue,Christinabury,37080,27-11-2024 03:22,1,Retail,15475.16,1
1743,Peter,Thomas,qmitchell@example.com,231.764.9506,Oman,Daleborough,62865,18-02-2025 10:45,0,Enterprise,7829.52,0
1744,Sarah,May,danielle31@example.net,7789907869,San Marino,Brownside,69561,05-06-2022 09:19,1,SMB,4399.27,1
1745,Tracey,Hill,cynthia44@example.com,273-334-3597x3697,Papua New Guinea,Shawstad,20979,23-06-2023 03:28,1,SMB,8817.53,1
1746,Mary,Jones,urobles@example.org,909-637-0118x596,Norway,Lake Christineburgh,74512,16-08-2024 18:55,0,SMB,10692.73,0
1747,Mark,French,antonio57@example.net,(281)884-7266,Yemen,Lake Natasha,79878,20-09-2021 13:54,1,Enterprise,8504.44,0
1748,Keith,Simmons,davismichael@example.com,2628789088,Macao,North Kathleen,20173,01-01-2023 16:19,0,Retail,7291.81,0
1749,Steven,Aguilar,nataliehernandez@example.org,731.225.6772,Sweden,New Melissa,99679,17-07-2022 09:45,0,Retail,12925.68,0
